"C_ID";"G_ID";"JAHR";"B"
"BL";"1142";2008;4
"BS";"1142";2008;11
"FR";"1142";2008;88
"GR";"1142";2008;8
"JU";"1142";2008;5
"LU";"1142";2008;59
"NW";"1142";2008;1
"SG";"1142";2008;53
"SO";"1142";2008;64
"SZ";"1142";2008;443
"TG";"1142";2008;1
"TI";"1142";2008;62
"UR";"1142";2008;7
"VD";"1142";2008;3
"VS";"1142";2008;36
"ZG";"1142";2008;6
"ZH";"1142";2008;21
"ZH";"1147";2008;407
"AG";"1159";2008;6.8333
"BE";"1159";2008;27.5833
"BL";"1159";2008;1.5
"BS";"1159";2008;1.5
"FR";"1159";2008;752.9904
"GE";"1159";2008;5909.5527
"JU";"1159";2008;47.4165
"LU";"1159";2008;7.3334
"NE";"1159";2008;144.0918
"OW";"1159";2008;0.3333
"SG";"1159";2008;0.75
"SZ";"1159";2008;10.1249
"TI";"1159";2008;2.4167
"VD";"1159";2008;8185.1686
"VS";"1159";2008;5946.1497
"ZG";"1159";2008;6
"ZH";"1159";2008;21.05
"AG";"1215";2008;3.08
"BE";"1215";2008;6.17
"BL";"1215";2008;0.67
"BS";"1215";2008;1.08
"FR";"1215";2008;66.86
"GE";"1215";2008;40.17
"JU";"1215";2008;3.49
"LU";"1215";2008;2.5
"NE";"1215";2008;19.59
"TI";"1215";2008;2.42
"VD";"1215";2008;6080.92
"VS";"1215";2008;2687.58
"ZH";"1215";2008;15.01
"AG";"1318";2008;65.85
"SZ";"1318";2008;108.42
"ZG";"1318";2008;3.58
"ZH";"1318";2008;4255.33
"AG";"1322";2008;5373
"AG";"1328";2008;92
"AI";"1328";2008;1
"AR";"1328";2008;10
"BE";"1328";2008;183
"BL";"1328";2008;31
"BS";"1328";2008;12
"GL";"1328";2008;11
"GR";"1328";2008;16
"LU";"1328";2008;30
"NW";"1328";2008;4
"OW";"1328";2008;5
"SG";"1328";2008;117
"SH";"1328";2008;37
"SO";"1328";2008;16
"SZ";"1328";2008;25
"TG";"1328";2008;425
"UR";"1328";2008;1
"ZG";"1328";2008;20
"ZH";"1328";2008;6439
"GL";"1331";2008;4
"GR";"1331";2008;13
"SG";"1331";2008;1215
"VS";"1362";2008;691
"AG";"1384";2008;27874
"AI";"1384";2008;4831
"AR";"1384";2008;17433.0000000001
"BE";"1384";2008;34598
"BL";"1384";2008;27489
"BS";"1384";2008;15701.0832341766
"FR";"1384";2008;6213
"GE";"1384";2008;14340.0831950866
"GL";"1384";2008;3160
"GR";"1384";2008;12380
"JU";"1384";2008;563.916835172337
"LU";"1384";2008;8336
"NE";"1384";2008;2760.91684055783
"NW";"1384";2008;824
"OW";"1384";2008;660
"SG";"1384";2008;128926
"SH";"1384";2008;6583
"SO";"1384";2008;17066
"SZ";"1384";2008;9119
"TG";"1384";2008;48577
"TI";"1384";2008;18137
"UR";"1384";2008;381
"VD";"1384";2008;13231.5835587122
"VS";"1384";2008;2852.00000000001
"ZG";"1384";2008;5800
"ZH";"1384";2008;174475
"AG";"1386";2008;892
"AI";"1386";2008;4
"AR";"1386";2008;31
"BE";"1386";2008;1217
"BL";"1386";2008;214
"BS";"1386";2008;132
"FR";"1386";2008;336
"GE";"1386";2008;118
"GL";"1386";2008;39
"GR";"1386";2008;157
"JU";"1386";2008;93
"LU";"1386";2008;369
"NE";"1386";2008;169
"NW";"1386";2008;25
"OW";"1386";2008;20
"SG";"1386";2008;549
"SH";"1386";2008;130
"SO";"1386";2008;441
"SZ";"1386";2008;86
"TG";"1386";2008;210
"TI";"1386";2008;225
"UR";"1386";2008;16
"VD";"1386";2008;1000
"VS";"1386";2008;161
"ZG";"1386";2008;97
"ZH";"1386";2008;4400
"AG";"1395";2008;18.0006888458006
"AI";"1395";2008;1.00003826921114
"BE";"1395";2008;11001.4211526686
"BL";"1395";2008;2.00007653842229
"BS";"1395";2008;9.0003444229003
"FR";"1395";2008;3846.14718338606
"GE";"1395";2008;766.029314215736
"GL";"1395";2008;4.00015307684457
"GR";"1395";2008;24.0009184610674
"JU";"1395";2008;197.007539034595
"LU";"1395";2008;19.0007271150117
"NE";"1395";2008;304.011633840188
"NW";"1395";2008;1.00003826921114
"OW";"1395";2008;5.00019134605573
"SG";"1395";2008;14.000535768956
"SH";"1395";2008;5.00019134605572
"SO";"1395";2008;26.0009949994897
"SZ";"1395";2008;4.00015307684457
"TG";"1395";2008;4.00015307684458
"TI";"1395";2008;38.0014542300235
"UR";"1395";2008;2.00007653842229
"VD";"1395";2008;747.028587100725
"VS";"1395";2008;448.017144606592
"ZG";"1395";2008;4.00015307684457
"ZH";"1395";2008;103.003941728748
"AG";"1401";2008;211
"AI";"1401";2008;73
"AR";"1401";2008;205
"BE";"1401";2008;196
"BL";"1401";2008;28
"BS";"1401";2008;15
"FR";"1401";2008;17
"GE";"1401";2008;7
"GL";"1401";2008;7
"GR";"1401";2008;74
"LU";"1401";2008;39
"NE";"1401";2008;5
"NW";"1401";2008;5
"OW";"1401";2008;6
"SG";"1401";2008;6277
"SH";"1401";2008;22
"SO";"1401";2008;35
"SZ";"1401";2008;40
"TG";"1401";2008;197
"TI";"1401";2008;18
"UR";"1401";2008;2
"VD";"1401";2008;25
"VS";"1401";2008;7
"ZG";"1401";2008;21
"ZH";"1401";2008;1420
"AG";"1423";2008;3099
"BE";"1423";2008;1322
"BL";"1423";2008;87
"BS";"1423";2008;74
"LU";"1423";2008;49
"SO";"1423";2008;69
"SZ";"1423";2008;21
"ZG";"1423";2008;21
"ZH";"1423";2008;104
"AG";"1442";2008;32.48
"BE";"1442";2008;916.49
"BL";"1442";2008;26
"BS";"1442";2008;1
"FR";"1442";2008;67
"GE";"1442";2008;2
"JU";"1442";2008;29
"LU";"1442";2008;1
"NE";"1442";2008;12.82
"OW";"1442";2008;1
"SG";"1442";2008;0.83
"SO";"1442";2008;22.49
"SZ";"1442";2008;1
"TI";"1442";2008;1
"VD";"1442";2008;21.26
"VS";"1442";2008;5.75
"ZH";"1442";2008;7.75
"AG";"1479";2008;11678.29
"AI";"1479";2008;7.84
"AR";"1479";2008;46.85
"BE";"1479";2008;4710.02
"BL";"1479";2008;412.46
"BS";"1479";2008;2769.13
"FR";"1479";2008;7471.65
"GE";"1479";2008;97704.55
"GL";"1479";2008;116.34
"GR";"1479";2008;170.47
"JU";"1479";2008;3273.18
"LU";"1479";2008;852.46
"NE";"1479";2008;14594.62
"NW";"1479";2008;20.17
"OW";"1479";2008;17.19
"SG";"1479";2008;2045.13
"SH";"1479";2008;71.92
"SO";"1479";2008;1527.07
"SZ";"1479";2008;238.74
"TG";"1479";2008;3033.81
"TI";"1479";2008;12647.12
"UR";"1479";2008;18.9
"VD";"1479";2008;66967.29
"VS";"1479";2008;35891.38
"ZG";"1479";2008;238.46
"ZH";"1479";2008;38299.96
"AG";"1507";2008;0.33
"BE";"1507";2008;5
"FR";"1507";2008;4.16
"GE";"1507";2008;3.08
"GR";"1507";2008;0.42
"LU";"1507";2008;0.92
"NE";"1507";2008;7.82
"NW";"1507";2008;0.42
"SG";"1507";2008;0.75
"TG";"1507";2008;1
"TI";"1507";2008;0.25
"VD";"1507";2008;24.74
"VS";"1507";2008;7592.33
"ZH";"1507";2008;1.92
"AG";"1509";2008;31117
"AI";"1509";2008;370.5
"AR";"1509";2008;3151.91666666666
"BE";"1509";2008;42592.5833333334
"BL";"1509";2008;19518.5
"BS";"1509";2008;7411.75
"FR";"1509";2008;5401.08333333334
"GE";"1509";2008;14617.9166666667
"GL";"1509";2008;1928.41666666666
"GR";"1509";2008;4747.58333333333
"JU";"1509";2008;1830.33333333333
"LU";"1509";2008;14175.5
"NE";"1509";2008;8790.5
"NW";"1509";2008;1146.41666666667
"OW";"1509";2008;1349.25
"SG";"1509";2008;14000.75
"SH";"1509";2008;2842.16666666667
"SO";"1509";2008;16583.1666666666
"SZ";"1509";2008;9655.16666666666
"TG";"1509";2008;12769.5833333333
"TI";"1509";2008;13479.75
"UR";"1509";2008;715.916666666667
"VD";"1509";2008;16678.25
"VS";"1509";2008;3022.41666666666
"ZG";"1509";2008;8417
"ZH";"1509";2008;95171.0833333334
"AG";"1520";2008;102.17
"AR";"1520";2008;12.25
"BE";"1520";2008;1432.87
"BL";"1520";2008;13.5
"BS";"1520";2008;27.83
"FR";"1520";2008;149.75
"GE";"1520";2008;42.34
"GL";"1520";2008;37.09
"GR";"1520";2008;533.24
"JU";"1520";2008;12.55
"LU";"1520";2008;157.3
"NE";"1520";2008;54.57
"NW";"1520";2008;59.49
"OW";"1520";2008;69.98
"SG";"1520";2008;51.59
"SH";"1520";2008;19.49
"SO";"1520";2008;21.34
"SZ";"1520";2008;53.41
"TG";"1520";2008;25.92
"TI";"1520";2008;483.15
"UR";"1520";2008;67.33
"VD";"1520";2008;1794.52
"VS";"1520";2008;1490.1
"ZG";"1520";2008;18.5
"ZH";"1520";2008;234.78
"AG";"1529";2008;18019.75
"AI";"1529";2008;254.5
"AR";"1529";2008;1742.66666666667
"BE";"1529";2008;29027
"BL";"1529";2008;10276.8333333333
"BS";"1529";2008;6729
"FR";"1529";2008;5939.91666666667
"GE";"1529";2008;61275.8333333333
"GL";"1529";2008;556.083333333334
"GR";"1529";2008;2440.75
"JU";"1529";2008;616.583333333333
"LU";"1529";2008;6258.75
"NE";"1529";2008;9476.08333333333
"NW";"1529";2008;671.25
"OW";"1529";2008;454.166666666667
"SG";"1529";2008;10835.5833333333
"SH";"1529";2008;4802.75
"SO";"1529";2008;23196.1666666667
"SZ";"1529";2008;2308.91666666667
"TG";"1529";2008;7361.75
"TI";"1529";2008;14193.25
"UR";"1529";2008;217
"VD";"1529";2008;46679.7617
"VS";"1529";2008;5330.91666666666
"ZG";"1529";2008;2457.58333333333
"ZH";"1529";2008;44524.3333333333
"AG";"1535";2008;102.41
"AI";"1535";2008;2
"AR";"1535";2008;3.34
"BE";"1535";2008;3549.2
"BL";"1535";2008;21.57
"BS";"1535";2008;24
"FR";"1535";2008;3305.2
"GE";"1535";2008;6696.05
"GL";"1535";2008;1
"GR";"1535";2008;14.99
"JU";"1535";2008;166
"LU";"1535";2008;20.49
"NE";"1535";2008;279.89
"NW";"1535";2008;107.66
"OW";"1535";2008;57.81
"SG";"1535";2008;61.89
"SH";"1535";2008;3.25
"SO";"1535";2008;2548.62
"SZ";"1535";2008;9.34
"TG";"1535";2008;22.81
"TI";"1535";2008;461.25
"UR";"1535";2008;1
"VD";"1535";2008;79821.86
"VS";"1535";2008;972.18
"ZG";"1535";2008;16.58
"ZH";"1535";2008;3972.19
"AG";"1542";2008;6098.5
"AI";"1542";2008;69.5
"AR";"1542";2008;232.166666666667
"BE";"1542";2008;49072.1666666666
"BL";"1542";2008;9975.25
"BS";"1542";2008;13738.5
"FR";"1542";2008;19405.25
"GE";"1542";2008;53120.25
"GL";"1542";2008;171.166666666666
"GR";"1542";2008;1441.25
"JU";"1542";2008;9101.99999999999
"LU";"1542";2008;3168.83333333333
"NE";"1542";2008;39397.8333333333
"NW";"1542";2008;434.583333333333
"OW";"1542";2008;219.666666666666
"SG";"1542";2008;2382.75
"SH";"1542";2008;2629.33333333333
"SO";"1542";2008;6634.5
"SZ";"1542";2008;1956.83333333333
"TG";"1542";2008;3476.75
"TI";"1542";2008;18569.9166666667
"UR";"1542";2008;208.916666666667
"VD";"1542";2008;97645.9166666666
"VS";"1542";2008;7993.75
"ZG";"1542";2008;1577.91666666666
"ZH";"1542";2008;41012.3333333334
"AG";"1551";2008;1806.24
"AI";"1551";2008;1
"AR";"1551";2008;50.42
"BE";"1551";2008;9899.12
"BL";"1551";2008;569.46
"BS";"1551";2008;222.59
"FR";"1551";2008;3624.78
"GE";"1551";2008;2680.56
"GL";"1551";2008;49.42
"GR";"1551";2008;237.22
"JU";"1551";2008;13379.03
"LU";"1551";2008;832.71
"NE";"1551";2008;4070.79
"NW";"1551";2008;42.16
"OW";"1551";2008;62.14
"SG";"1551";2008;611.98
"SH";"1551";2008;119.82
"SO";"1551";2008;9948.98
"SZ";"1551";2008;466.78
"TG";"1551";2008;759.74
"TI";"1551";2008;8354.71
"UR";"1551";2008;39.67
"VD";"1551";2008;1189.11
"VS";"1551";2008;633.6
"ZG";"1551";2008;282.79
"ZH";"1551";2008;7860.04
"AG";"1552";2008;14886.416666793
"AI";"1552";2008;6.5
"AR";"1552";2008;27.086666668
"BE";"1552";2008;29438.999999847
"BL";"1552";2008;78.166666666
"BS";"1552";2008;40.003333336
"FR";"1552";2008;211.249999997
"GE";"1552";2008;283.833333267
"GL";"1552";2008;9.416666668
"GR";"1552";2008;68.166666666
"JU";"1552";2008;19.833333334
"LU";"1552";2008;110.826666667
"NE";"1552";2008;251.166666638
"NW";"1552";2008;14.583333333
"OW";"1552";2008;10.996666666
"SG";"1552";2008;147.246666668
"SH";"1552";2008;87.583333335
"SO";"1552";2008;133.333333335
"SZ";"1552";2008;80.499999997
"TG";"1552";2008;6075.583332874
"TI";"1552";2008;58.656666667
"VD";"1552";2008;27327.583332754
"VS";"1552";2008;113.579999998
"ZG";"1552";2008;76.996666662
"ZH";"1552";2008;2258.080000177
"AG";"1555";2008;27830.9168
"BE";"1555";2008;204289.7499
"BL";"1555";2008;19222.9164
"BS";"1555";2008;6979.2502
"FR";"1555";2008;22130.75
"LU";"1555";2008;3346.7499
"NW";"1555";2008;953.4167
"OW";"1555";2008;1113.9169
"SG";"1555";2008;9084.3329
"SH";"1555";2008;3924.5832
"SO";"1555";2008;13532.6665
"SZ";"1555";2008;1637.2498
"TI";"1555";2008;14494.3335
"UR";"1555";2008;311.6666
"VD";"1555";2008;42356.6668
"VS";"1555";2008;4777.3336
"ZG";"1555";2008;3887.5
"ZH";"1555";2008;51691.2502
"AG";"1560";2008;7467
"AI";"1560";2008;1179
"AR";"1560";2008;2825
"BE";"1560";2008;20325
"BL";"1560";2008;2890
"BS";"1560";2008;68
"FR";"1560";2008;731
"GE";"1560";2008;24
"GL";"1560";2008;400
"GR";"1560";2008;285
"JU";"1560";2008;1653
"LU";"1560";2008;5566
"NE";"1560";2008;5784
"NW";"1560";2008;1096
"OW";"1560";2008;902
"SG";"1560";2008;10106
"SH";"1560";2008;1057
"SO";"1560";2008;3116
"SZ";"1560";2008;4271
"TG";"1560";2008;7055
"TI";"1560";2008;779
"UR";"1560";2008;1671
"VD";"1560";2008;50
"VS";"1560";2008;105
"ZG";"1560";2008;1130
"ZH";"1560";2008;12938
"AG";"1562";2008;69298.5000007
"AI";"1562";2008;1443.58333335
"AR";"1562";2008;5952.49999997
"BE";"1562";2008;92963.16666673
"BL";"1562";2008;21213.08333343
"BS";"1562";2008;9092.9999997
"FR";"1562";2008;12160.750000017
"GE";"1562";2008;50881.58333397
"GL";"1562";2008;6268.83333324
"GR";"1562";2008;12918.083333454
"JU";"1562";2008;1589.083333297
"LU";"1562";2008;17100.50000036
"NE";"1562";2008;4877.00000008
"NW";"1562";2008;3501.833333237
"OW";"1562";2008;2702.750000027
"SG";"1562";2008;32280.16666662
"SH";"1562";2008;4917.08333325
"SO";"1562";2008;37945.9999986
"SZ";"1562";2008;11643.83333357
"TG";"1562";2008;23894.66666573
"TI";"1562";2008;50766.83333123
"UR";"1562";2008;2930.24999991
"VD";"1562";2008;39847.91666636
"VS";"1562";2008;16701.666666793
"ZG";"1562";2008;9905.91666667
"ZH";"1562";2008;169823.3333315
"AG";"1563";2008;927.916666666666
"AI";"1563";2008;41.3333333333333
"AR";"1563";2008;165.166666666666
"BE";"1563";2008;18807.9166666667
"BL";"1563";2008;896.75
"BS";"1563";2008;538.333333333333
"FR";"1563";2008;574.666666666666
"GE";"1563";2008;19
"GL";"1563";2008;108.083333333333
"GR";"1563";2008;410.75
"JU";"1563";2008;15.1666666666667
"LU";"1563";2008;670.25
"NE";"1563";2008;19.5833333333334
"NW";"1563";2008;84.4166666666667
"OW";"1563";2008;91
"SG";"1563";2008;1848.25
"SH";"1563";2008;426.833333333333
"SO";"1563";2008;1176.5
"SZ";"1563";2008;329.75
"TG";"1563";2008;9987.83333333333
"TI";"1563";2008;56.1666666666667
"UR";"1563";2008;35.0833333333334
"VD";"1563";2008;55.0833333333333
"VS";"1563";2008;93.8333333333334
"ZG";"1563";2008;186.833333333333
"ZH";"1563";2008;1324
"AG";"1565";2008;3613.999999196
"AI";"1565";2008;134.083333327
"AR";"1565";2008;216.833333336
"BE";"1565";2008;23829.916667057
"BL";"1565";2008;5939.48009987
"BS";"1565";2008;3818.749999954
"FR";"1565";2008;8812.333333313
"GE";"1565";2008;3357.166666567
"GL";"1565";2008;288.329999987
"GR";"1565";2008;3776.416666566
"JU";"1565";2008;753.416666637
"LU";"1565";2008;1644.333333363
"NE";"1565";2008;11128.6666667
"NW";"1565";2008;251.583333331
"OW";"1565";2008;123.500000003
"SG";"1565";2008;14191.290199787
"SH";"1565";2008;347.58333333
"SO";"1565";2008;7950.756766397
"SZ";"1565";2008;291.333333323
"TG";"1565";2008;1356.33333341
"TI";"1565";2008;15476.583333723
"UR";"1565";2008;114.17
"VD";"1565";2008;3842.249999971
"VS";"1565";2008;2644.750000062
"ZG";"1565";2008;320.663333333
"ZH";"1565";2008;43662.749998367
"AG";"1566";2008;6968.83333297
"AI";"1566";2008;206.583333333
"AR";"1566";2008;3872.083333334
"BE";"1566";2008;18149.833333594
"BL";"1566";2008;3389.41666672
"BS";"1566";2008;2131.16666673
"FR";"1566";2008;4262.166666633
"GE";"1566";2008;979.916666693
"GL";"1566";2008;283.416666656
"GR";"1566";2008;2166.5
"JU";"1566";2008;2462.583333077
"LU";"1566";2008;14672.750000047
"NE";"1566";2008;7977.166666297
"NW";"1566";2008;268.000000005
"OW";"1566";2008;277.499999993
"SG";"1566";2008;11925.666666084
"SH";"1566";2008;5694.916666643
"SO";"1566";2008;1345.83333334
"SZ";"1566";2008;6915.16666677
"TG";"1566";2008;5898.166666933
"TI";"1566";2008;6457.916666803
"UR";"1566";2008;166.000000001
"VD";"1566";2008;6563.999999933
"VS";"1566";2008;13215.333333503
"ZG";"1566";2008;4637.666667
"ZH";"1566";2008;21001.083333343
"AG";"1568";2008;820.8333
"BE";"1568";2008;6226.667
"BL";"1568";2008;115.9167
"BS";"1568";2008;51
"FR";"1568";2008;51.6666
"LU";"1568";2008;2714.6662
"NW";"1568";2008;144.3334
"OW";"1568";2008;94.2502
"SG";"1568";2008;3724.3336
"SH";"1568";2008;78.4167
"SO";"1568";2008;4266.9165
"SZ";"1568";2008;570.9167
"TI";"1568";2008;55.9167
"UR";"1568";2008;92.1667
"VD";"1568";2008;116.75
"VS";"1568";2008;11.0832
"ZG";"1568";2008;86.9998
"ZH";"1568";2008;6590.4997
"AG";"1569";2008;185.3632
"AI";"1569";2008;27.7669
"AR";"1569";2008;368.0493
"BE";"1569";2008;11533.7228
"BL";"1569";2008;157.9114
"BS";"1569";2008;142.7834
"FR";"1569";2008;1122.9381
"GE";"1569";2008;2621.785
"GL";"1569";2008;2562.3375
"GR";"1569";2008;5063.4449
"JU";"1569";2008;6969.0347
"LU";"1569";2008;157.5661
"NE";"1569";2008;2615.3052
"NW";"1569";2008;6.5833
"OW";"1569";2008;3.9167
"SG";"1569";2008;572.1015
"SH";"1569";2008;49.8831
"SO";"1569";2008;151.7076
"SZ";"1569";2008;74.7636
"TG";"1569";2008;1412.6357
"TI";"1569";2008;7750.1659
"UR";"1569";2008;992.7218
"VD";"1569";2008;3099.7984
"VS";"1569";2008;13199.6641
"ZG";"1569";2008;83.5804
"ZH";"1569";2008;5599.4985
"AG";"1570";2008;39.0833
"BE";"1570";2008;116.9171
"BL";"1570";2008;21.75
"BS";"1570";2008;2.0833
"FR";"1570";2008;94.6668
"LU";"1570";2008;5.2501
"OW";"1570";2008;5
"SG";"1570";2008;7.5833
"SH";"1570";2008;15.9166
"SO";"1570";2008;13.0832
"SZ";"1570";2008;7.5833
"TI";"1570";2008;4.3333
"VD";"1570";2008;274.7499
"VS";"1570";2008;26.8332
"ZG";"1570";2008;6.8333
"ZH";"1570";2008;41.4163
"AG";"1571";2008;1368.16666666667
"AI";"1571";2008;16.25
"AR";"1571";2008;19.6666666666667
"BE";"1571";2008;1993.41666666666
"BL";"1571";2008;175.666666666667
"BS";"1571";2008;43.3333333333333
"FR";"1571";2008;15
"GE";"1571";2008;35.0833333333333
"GL";"1571";2008;58.3333333333333
"GR";"1571";2008;240.166666666667
"JU";"1571";2008;2
"LU";"1571";2008;119.916666666667
"NE";"1571";2008;11.6666666666667
"NW";"1571";2008;23.6666666666667
"OW";"1571";2008;52.1666666666667
"SG";"1571";2008;162.583333333333
"SH";"1571";2008;130.416666666667
"SO";"1571";2008;130.166666666666
"SZ";"1571";2008;137.75
"TG";"1571";2008;428.583333333333
"TI";"1571";2008;0.583333333333334
"UR";"1571";2008;4.75
"VD";"1571";2008;835.25
"VS";"1571";2008;35.75
"ZG";"1571";2008;49.1666666666667
"ZH";"1571";2008;828.916666666666
"CH";"0008";2008;920776.366
"CH";"0032";2008;32178
"CH";"0057";2008;8773.99382645479
"CH";"0062";2008;41701.0833333333
"CH";"0097";2008;961
"CH";"0134";2008;3614
"CH";"0160";2008;33203.52
"CH";"0182";2008;59951
"CH";"0194";2008;23243.18
"CH";"0216";2008;1934.59
"CH";"0246";2008;8264
"CH";"0261";2008;21279.81
"CH";"0263";2008;70719.75
"CH";"0290";2008;523559.499999999
"CH";"0294";2008;5248
"CH";"0312";2008;161358.833333333
"CH";"0343";2008;90875.06
"CH";"0360";2008;15457.47
"CH";"0376";2008;301394
"CH";"0411";2008;34851.8
"CH";"0445";2008;64849.53
"CH";"0455";2008;146675.98
"CH";"0484";2008;21005.45
"CH";"0509";2008;134313
"CH";"0556";2008;2820.69
"CH";"0558";2008;2140.02
"CH";"0749";2008;62740.59
"CH";"0762";2008;34977
"CH";"0774";2008;23054.26
"CH";"0780";2008;4151
"CH";"0790";2008;1482
"CH";"0820";2008;2671
"CH";"0829";2008;18575.01
"CH";"0881";2008;127948
"CH";"0901";2008;2360
"CH";"0923";2008;12365
"CH";"0941";2008;37246
"CH";"0966";2008;6304
"CH";"0994";2008;271531.080001626
"CH";"1003";2008;199
"CH";"1040";2008;3072
"CH";"1060";2008;246370.666666667
"CH";"1097";2008;13358.04
"CH";"1113";2008;4595
"CH";"1142";2008;924
"CH";"1147";2008;407
"CH";"1159";2008;21070.7946
"CH";"1215";2008;8929.54
"CH";"1318";2008;4433.18
"CH";"1322";2008;5373
"CH";"1328";2008;7475
"CH";"1331";2008;1232
"CH";"1362";2008;691
"CH";"1384";2008;602311.583663706
"CH";"1386";2008;11131
"CH";"1395";2008;19598.7501530768
"CH";"1401";2008;8952
"CH";"1423";2008;4846
"CH";"1442";2008;1148.87
"CH";"1479";2008;304825
"CH";"1507";2008;7643.14
"CH";"1509";2008;351484.5
"CH";"1520";2008;6965.06
"CH";"1529";2008;315647.178366667
"CH";"1535";2008;102242.58
"CH";"1542";2008;389735.833333333
"CH";"1551";2008;67794.86
"CH";"1552";2008;81816.389999013
"CH";"1555";2008;431565.2499
"CH";"1560";2008;93473
"CH";"1562";2008;712621.916661795
"CH";"1563";2008;38890.5
"CH";"1565";2008;157887.27373091
"CH";"1566";2008;151889.666666435
"CH";"1568";2008;25813.333
"CH";"1569";2008;66525.0291
"CH";"1570";2008;683.083
"CH";"1571";2008;6918.41666666667
