"C_ID";"G_ID";"JAHR";"B"
"TG";"1384";2010;54421.832195351
"TI";"1384";2010;19451.1262286042
"UR";"1384";2010;398.748565927876
"VD";"1384";2010;11615.3870910347
"VS";"1384";2010;2614.33188270614
"ZG";"1384";2010;7356.52461672922
"ZH";"1384";2010;173158.307844198
"AG";"1386";2010;1455.16666666667
"AI";"1386";2010;12
"AR";"1386";2010;93.5833333333334
"BE";"1386";2010;1838.08333333333
"BL";"1386";2010;406.333333333334
"BS";"1386";2010;144.666666666667
"FR";"1386";2010;418
"GE";"1386";2010;104.583333333333
"GL";"1386";2010;37.1666666666667
"GR";"1386";2010;173.083333333333
"JU";"1386";2010;67
"LU";"1386";2010;357.916666666667
"NE";"1386";2010;149.916666666667
"NW";"1386";2010;26.8333333333333
"OW";"1386";2010;23
"SG";"1386";2010;842.5
"SH";"1386";2010;183.75
"SO";"1386";2010;413.916666666667
"SZ";"1386";2010;99.5833333333333
"TG";"1386";2010;247.416666666667
"TI";"1386";2010;232
"UR";"1386";2010;45.9166666666666
"VD";"1386";2010;894.166666666666
"VS";"1386";2010;494.583333333333
"ZG";"1386";2010;169.333333333334
"ZH";"1386";2010;4006.75
"AG";"1401";2010;194
"AI";"1401";2010;90
"AR";"1401";2010;230
"BE";"1401";2010;178
"BL";"1401";2010;28
"BS";"1401";2010;16
"FR";"1401";2010;19
"GE";"1401";2010;9
"GL";"1401";2010;6
"GR";"1401";2010;63
"LU";"1401";2010;37
"NE";"1401";2010;1
"NW";"1401";2010;7
"OW";"1401";2010;8
"SG";"1401";2010;6832
"SH";"1401";2010;18
"SO";"1401";2010;36
"SZ";"1401";2010;49
"TG";"1401";2010;197
"TI";"1401";2010;14
"VD";"1401";2010;18
"VS";"1401";2010;6
"ZG";"1401";2010;18
"ZH";"1401";2010;1279
"AG";"1423";2010;2805
"BE";"1423";2010;633
"BL";"1423";2010;79
"BS";"1423";2010;62
"LU";"1423";2010;40
"SO";"1423";2010;55
"SZ";"1423";2010;23
"ZG";"1423";2010;19
"ZH";"1423";2010;95
"AG";"1479";2010;14430.73
"AI";"1479";2010;15.15
"AR";"1479";2010;97.57
"BE";"1479";2010;11285.06
"BL";"1479";2010;915.51
"BS";"1479";2010;5229.97
"FR";"1479";2010;8715.24
"GE";"1479";2010;74274.12
"GL";"1479";2010;131.72
"GR";"1479";2010;1601.22
"JU";"1479";2010;10130.8
"LU";"1479";2010;1641.96
"NE";"1479";2010;11397.23
"NW";"1479";2010;79.83
"OW";"1479";2010;355.52
"SG";"1479";2010;2270.58
"SH";"1479";2010;161.82
"SO";"1479";2010;9889.75
"SZ";"1479";2010;1642.08
"TG";"1479";2010;3313.02
"TI";"1479";2010;18429.94
"UR";"1479";2010;67.65
"VD";"1479";2010;80123.82
"VS";"1479";2010;31999.68
"ZG";"1479";2010;440.85
"ZH";"1479";2010;50267.86
"AR";"1507";2010;1
"BE";"1507";2010;2.17
"FR";"1507";2010;13.91
"GE";"1507";2010;7.91
"JU";"1507";2010;1.67
"LU";"1507";2010;1
"NE";"1507";2010;5.82
"SG";"1507";2010;1
"TG";"1507";2010;1
"TI";"1507";2010;2
"VD";"1507";2010;65.65
"VS";"1507";2010;9060.19
"ZH";"1507";2010;2.83
"AG";"1509";2010;29513.6666666667
"AI";"1509";2010;292.833333333333
"AR";"1509";2010;2735.58333333334
"BE";"1509";2010;32706.25
"BL";"1509";2010;15652.1666666667
"BS";"1509";2010;6635.83333333333
"FR";"1509";2010;4494.75
"GE";"1509";2010;14220.5
"GL";"1509";2010;1552.25
"GR";"1509";2010;4143.75
"JU";"1509";2010;2096.08333333333
"LU";"1509";2010;11325.9166666667
"NE";"1509";2010;24707.4166666666
"NW";"1509";2010;914.75
"OW";"1509";2010;1111.66666666667
"SG";"1509";2010;12808.75
"SH";"1509";2010;2845.58333333333
"SO";"1509";2010;13054.75
"SZ";"1509";2010;8293.66666666667
"TG";"1509";2010;18283.9166666667
"TI";"1509";2010;14786.75
"UR";"1509";2010;565.166666666667
"VD";"1509";2010;14042.25
"VS";"1509";2010;2269
"ZG";"1509";2010;7705.41666666667
"ZH";"1509";2010;88074.0833333333
"AG";"1529";2010;16162.8768
"AI";"1529";2010;193.1587
"AR";"1529";2010;1484.6305
"BE";"1529";2010;20041.2235
"BL";"1529";2010;9539.8701
"BS";"1529";2010;5701.2881
"FR";"1529";2010;5606.6308
"GE";"1529";2010;64693.1531
"GL";"1529";2010;417.4635
"GR";"1529";2010;2154.8053
"JU";"1529";2010;446.1276
"LU";"1529";2010;4810.7705
"NE";"1529";2010;5964.3172
"NW";"1529";2010;504.6389
"OW";"1529";2010;398.177
"SG";"1529";2010;8752.7156
"SH";"1529";2010;3374.1794
"SO";"1529";2010;16413.2609
"SZ";"1529";2010;2001.9014
"TG";"1529";2010;6490.3696
"TI";"1529";2010;18266.8009
"UR";"1529";2010;170.1056
"VD";"1529";2010;53970.2609
"VS";"1529";2010;9362.5709
"ZG";"1529";2010;1986.8296
"ZH";"1529";2010;38761.3781000001
"AG";"1535";2010;6967.3166666665
"AI";"1535";2010;254.166666666653
"AR";"1535";2010;1984.31333333325
"BE";"1535";2010;40143.8333333327
"BL";"1535";2010;241.923333333323
"BS";"1535";2010;224.503333333316
"FR";"1535";2010;26468.7433333327
"GE";"1535";2010;5451.86999999996
"GL";"1535";2010;354.759999999977
"GR";"1535";2010;199.656666666655
"JU";"1535";2010;386.359999999984
"LU";"1535";2010;286.519999999975
"NE";"1535";2010;9346.86666666646
"NW";"1535";2010;427.149999999998
"OW";"1535";2010;74.52
"SG";"1535";2010;2407.24999999986
"SH";"1535";2010;79.663333333328
"SO";"1535";2010;8423.00666666664
"SZ";"1535";2010;143.083333333316
"TG";"1535";2010;397.993333333308
"TI";"1535";2010;4322.8199999999
"UR";"1535";2010;29.413333333333
"VD";"1535";2010;76427.5766666664
"VS";"1535";2010;19499.1866666662
"ZG";"1535";2010;132.003333333328
"ZH";"1535";2010;12621.9566666664
"AG";"1542";2010;13363
"AI";"1542";2010;208.333333333334
"AR";"1542";2010;241.5
"BE";"1542";2010;90747.5
"BL";"1542";2010;19019.1666666666
"BS";"1542";2010;22186.0833333333
"FR";"1542";2010;27826.8333333333
"GE";"1542";2010;64004.75
"GL";"1542";2010;277.666666666666
"GR";"1542";2010;4534.66666666666
"JU";"1542";2010;18384.3333333333
"LU";"1542";2010;10886.8333333333
"NE";"1542";2010;52060.0833333334
"NW";"1542";2010;694.083333333333
"OW";"1542";2010;410.833333333334
"SG";"1542";2010;4680.33333333334
"SH";"1542";2010;7953.58333333333
"SO";"1542";2010;12302.6666666667
"SZ";"1542";2010;2272.58333333333
"TG";"1542";2010;8579.99999999999
"TI";"1542";2010;26813.9166666667
"UR";"1542";2010;217
"VD";"1542";2010;160126.166666667
"VS";"1542";2010;16539.1666666667
"ZG";"1542";2010;3699.66666666667
"ZH";"1542";2010;63169.1666666667
"AG";"1555";2010;24513.7502
"AI";"1555";2010;2.5
"AR";"1555";2010;67.6667
"BE";"1555";2010;211781.4165
"BL";"1555";2010;22507.833
"BS";"1555";2010;6813.4164
"FR";"1555";2010;23818.1668
"GE";"1555";2010;2715.4997
"GL";"1555";2010;41.5832
"GR";"1555";2010;128.6663
"JU";"1555";2010;554.4164
"LU";"1555";2010;2625.7501
"NE";"1555";2010;633.25
"NW";"1555";2010;833.3334
"OW";"1555";2010;1082.9166
"SG";"1555";2010;7327.1669
"SH";"1555";2010;3955.8335
"SO";"1555";2010;12507.833
"SZ";"1555";2010;1513.6668
"TG";"1555";2010;295.5833
"TI";"1555";2010;12639.3334
"UR";"1555";2010;248.7501
"VD";"1555";2010;27126.1666
"VS";"1555";2010;4220.4171
"ZG";"1555";2010;4581.417
"ZH";"1555";2010;45447.4162
"AG";"1560";2010;8886
"AI";"1560";2010;1347
"AR";"1560";2010;2989
"BE";"1560";2010;20842
"BL";"1560";2010;2599
"BS";"1560";2010;38
"FR";"1560";2010;922
"GE";"1560";2010;11
"GL";"1560";2010;520
"GR";"1560";2010;276
"JU";"1560";2010;1144
"LU";"1560";2010;6154
"NE";"1560";2010;2753
"NW";"1560";2010;1018
"OW";"1560";2010;933
"SG";"1560";2010;11839
"SH";"1560";2010;1128
"SO";"1560";2010;2756
"SZ";"1560";2010;4860
"TG";"1560";2010;8056
"TI";"1560";2010;704
"UR";"1560";2010;1771
"VD";"1560";2010;52
"VS";"1560";2010;117
"ZG";"1560";2010;1191
"ZH";"1560";2010;12558
"AG";"1562";2010;54419
"AI";"1562";2010;1165.83333333333
"AR";"1562";2010;4297.75
"BE";"1562";2010;67251.0833333333
"BL";"1562";2010;16607.3333333333
"BS";"1562";2010;6581.58333333334
"FR";"1562";2010;9917.75
"GE";"1562";2010;73516.4166666667
"GL";"1562";2010;4664.33333333333
"GR";"1562";2010;10158.25
"JU";"1562";2010;993.75
"LU";"1562";2010;12755.3333333333
"NE";"1562";2010;4198.08333333334
"NW";"1562";2010;2623.16666666667
"OW";"1562";2010;1899.41666666667
"SG";"1562";2010;22795.0833333333
"SH";"1562";2010;4128.08333333334
"SO";"1562";2010;36936.8333333333
"SZ";"1562";2010;7815.66666666667
"TG";"1562";2010;17351.1666666667
"TI";"1562";2010;47754.2500000001
"UR";"1562";2010;1809.25
"VD";"1562";2010;36078.9166666667
"VS";"1562";2010;13037.75
"ZG";"1562";2010;7475
"ZH";"1562";2010;148614.75
"AG";"1563";2010;1390.66666666667
"AI";"1563";2010;37.7333333333333
"AR";"1563";2010;227.733333333334
"BE";"1563";2010;14169.8
"BL";"1563";2010;1892.8
"BS";"1563";2010;1723
"FR";"1563";2010;724.083333333333
"GE";"1563";2010;18.1666666666667
"GL";"1563";2010;185.033333333334
"GR";"1563";2010;512.216666666667
"JU";"1563";2010;14.9166666666667
"LU";"1563";2010;954.066666666667
"NE";"1563";2010;25.1333333333333
"NW";"1563";2010;80.1166666666667
"OW";"1563";2010;73.0333333333334
"SG";"1563";2010;1895.11666666667
"SH";"1563";2010;702.033333333333
"SO";"1563";2010;1014.08333333333
"SZ";"1563";2010;322.066666666666
"TG";"1563";2010;10479
"TI";"1563";2010;58.05
"UR";"1563";2010;41
"VD";"1563";2010;49.1833333333334
"VS";"1563";2010;1185.03333333333
"ZG";"1563";2010;244.016666666667
"ZH";"1563";2010;3143.15
"AG";"1565";2010;2062.33333333334
"AI";"1565";2010;132.666666666667
"AR";"1565";2010;184.166666666667
"BE";"1565";2010;21889.9166666667
"BL";"1565";2010;9105.58333333334
"BS";"1565";2010;4992.41666666667
"FR";"1565";2010;8052.16666666667
"GE";"1565";2010;976.25
"GL";"1565";2010;184.083333333333
"GR";"1565";2010;9887.08333333334
"JU";"1565";2010;130.083333333333
"LU";"1565";2010;460.583333333333
"NE";"1565";2010;4012.33333333333
"NW";"1565";2010;87.1666666666666
"OW";"1565";2010;70.0833333333333
"SG";"1565";2010;24713
"SH";"1565";2010;157
"SO";"1565";2010;7514.5
"SZ";"1565";2010;269.833333333333
"TG";"1565";2010;532.75
"TI";"1565";2010;20600.4166666667
"UR";"1565";2010;44.9166666666667
"VD";"1565";2010;1026.58333333333
"VS";"1565";2010;977.333333333334
"ZG";"1565";2010;199.25
"ZH";"1565";2010;66134.75
"AG";"1566";2010;10359.75
"AI";"1566";2010;185.666666666667
"AR";"1566";2010;5100.5
"BE";"1566";2010;13365.1666666667
"BL";"1566";2010;1773.25
"BS";"1566";2010;1112.25
"FR";"1566";2010;2156.58333333333
"GE";"1566";2010;405.083333333333
"GL";"1566";2010;206.5
"GR";"1566";2010;1635.66666666667
"JU";"1566";2010;1669.91666666667
"LU";"1566";2010;25187.1666666667
"NE";"1566";2010;1733.16666666667
"NW";"1566";2010;268.75
"OW";"1566";2010;258.833333333333
"SG";"1566";2010;8396.5
"SH";"1566";2010;7346.16666666667
"SO";"1566";2010;795.416666666667
"SZ";"1566";2010;11328
"TG";"1566";2010;3685
"TI";"1566";2010;3267
"UR";"1566";2010;139.583333333333
"VD";"1566";2010;2091.91666666667
"VS";"1566";2010;15301.1666666667
"ZG";"1566";2010;7086.91666666667
"ZH";"1566";2010;11958.6666666667
"AG";"1568";2010;14364.2499
"AI";"1568";2010;158.5834
"AR";"1568";2010;858.9168
"BE";"1568";2010;20340.4995
"BL";"1568";2010;480.7502
"BS";"1568";2010;156.2502
"FR";"1568";2010;132.1667
"GE";"1568";2010;32.4167
"GL";"1568";2010;580.8332
"GR";"1568";2010;1044.4166
"JU";"1568";2010;7
"LU";"1568";2010;18860.1669
"NE";"1568";2010;44.4168
"NW";"1568";2010;721.5
"OW";"1568";2010;616.25
"SG";"1568";2010;19074.4999
"SH";"1568";2010;372.2503
"SO";"1568";2010;17713.1665
"SZ";"1568";2010;1760.9167
"TG";"1568";2010;4001.9999
"TI";"1568";2010;105.2504
"UR";"1568";2010;256.2499
"VD";"1568";2010;229.5001
"VS";"1568";2010;39.6667
"ZG";"1568";2010;571.0831
"ZH";"1568";2010;34316.0001
"AG";"1569";2010;1205.3842
"AI";"1569";2010;126.6777
"AR";"1569";2010;1302.8177
"BE";"1569";2010;22357.8266
"BL";"1569";2010;1033.3557
"BS";"1569";2010;188.9499
"FR";"1569";2010;1631.9578
"GE";"1569";2010;1905.3001
"GL";"1569";2010;4095.6955
"GR";"1569";2010;7995.15999999999
"JU";"1569";2010;7537.4957
"LU";"1569";2010;1668.4376
"NE";"1569";2010;1382.1355
"NW";"1569";2010;33.6779
"OW";"1569";2010;492.6751
"SG";"1569";2010;5345.20620000001
"SH";"1569";2010;121.575
"SO";"1569";2010;6200.258
"SZ";"1569";2010;427.1371
"TG";"1569";2010;3061.0045
"TI";"1569";2010;10768.0239
"UR";"1569";2010;2751.7515
"VD";"1569";2010;2083.8509
"VS";"1569";2010;28644.0915
"ZG";"1569";2010;301.6416
"ZH";"1569";2010;9499.7683
"AG";"1570";2010;109.25
"AR";"1570";2010;0.4167
"BE";"1570";2010;571.2502
"BL";"1570";2010;26.6667
"BS";"1570";2010;6.5
"FR";"1570";2010;2414.9998
"GE";"1570";2010;1892.8333
"GR";"1570";2010;3
"JU";"1570";2010;550.0835
"LU";"1570";2010;18.6663
"NE";"1570";2010;1630.8332
"NW";"1570";2010;41.5
"OW";"1570";2010;49.8333
"SG";"1570";2010;18.3337
"SH";"1570";2010;287.1667
"SO";"1570";2010;33.3332
"SZ";"1570";2010;21
"TG";"1570";2010;6
"TI";"1570";2010;362.5
"UR";"1570";2010;3
"VD";"1570";2010;13110.5832
"VS";"1570";2010;2361.9164
"ZG";"1570";2010;40.75
"ZH";"1570";2010;165.8336
"AG";"1574";2010;1.25
"BE";"1574";2010;5.08333333333334
"BL";"1574";2010;1
"BS";"1574";2010;2.58333333333333
"FR";"1574";2010;48.9166666666666
"GE";"1574";2010;2.58333333333333
"LU";"1574";2010;1
"NE";"1574";2010;27.5833333333333
"SG";"1574";2010;4.08333333333333
"SO";"1574";2010;0.166666666666667
"TG";"1574";2010;45.25
"TI";"1574";2010;0.5
"VD";"1574";2010;961.166666666666
"ZH";"1574";2010;15.6666666666667
"AG";"1575";2010;2008
"AI";"1575";2010;5
"AR";"1575";2010;102.416666666667
"BE";"1575";2010;20099.4166666667
"BL";"1575";2010;749.583333333334
"BS";"1575";2010;933.416666666667
"FR";"1575";2010;584.083333333333
"GE";"1575";2010;317.916666666667
"GL";"1575";2010;294.666666666667
"GR";"1575";2010;682.916666666667
"JU";"1575";2010;57.0833333333334
"LU";"1575";2010;819.583333333333
"NE";"1575";2010;183.5
"NW";"1575";2010;93
"OW";"1575";2010;102.083333333333
"SG";"1575";2010;583.250000000001
"SH";"1575";2010;76.6666666666667
"SO";"1575";2010;2656.41666666667
"SZ";"1575";2010;671.416666666667
"TG";"1575";2010;116.666666666667
"TI";"1575";2010;36.9166666666667
"UR";"1575";2010;15.5
"VD";"1575";2010;3911.91666666667
"VS";"1575";2010;108.666666666667
"ZG";"1575";2010;421.5
"ZH";"1575";2010;8925.08333333334
"AG";"1577";2010;798.2628
"AI";"1577";2010;2.9779
"AR";"1577";2010;12.7444
"BE";"1577";2010;3652.67530000001
"BL";"1577";2010;903.0304
"BS";"1577";2010;62.4943
"FR";"1577";2010;843.3699
"GE";"1577";2010;467.3935
"GL";"1577";2010;26.2222
"GR";"1577";2010;12.8222
"JU";"1577";2010;105.8799
"LU";"1577";2010;161.3767
"NE";"1577";2010;62.8027
"NW";"1577";2010;17.4249
"OW";"1577";2010;16.7111
"SG";"1577";2010;310.9363
"SH";"1577";2010;173.7387
"SO";"1577";2010;1532.9787
"SZ";"1577";2010;111.5416
"TG";"1577";2010;863.7002
"TI";"1577";2010;1.1556
"UR";"1577";2010;13.9555
"VD";"1577";2010;1141.9927
"VS";"1577";2010;290.7178
"ZG";"1577";2010;58.897
"ZH";"1577";2010;10148.0181
"CH";"0008";2010;858004.6211
"CH";"0032";2010;36716
"CH";"0057";2010;14443.16
"CH";"0062";2010;46582
"CH";"0134";2010;3681
"CH";"0182";2010;60130.8333333333
"CH";"0194";2010;21168.12
"CH";"0246";2010;7713
"CH";"0290";2010;528865.583333333
"CH";"0294";2010;5335
"CH";"0312";2010;149194.416666667
"CH";"0343";2010;164056.27
"CH";"0360";2010;16880.6
"CH";"0376";2010;307623
"CH";"0455";2010;149223.16
"CH";"0509";2010;178402.2
"CH";"0558";2010;1779.92
"CH";"0762";2010;24148
"CH";"0774";2010;175233.66
"CH";"0780";2010;5826
"CH";"0820";2010;2539.6516
"CH";"0829";2010;14355.87119
"CH";"0881";2010;141403
"CH";"0901";2010;2330
"CH";"0923";2010;19385
"CH";"0941";2010;37182
"CH";"0966";2010;6881
"CH";"0994";2010;241176.333333333
"CH";"1003";2010;170
"CH";"1040";2010;3898
"CH";"1060";2010;229211.82
"CH";"1113";2010;7270.58
"CH";"1142";2010;855
"CH";"1147";2010;379
"CH";"1318";2010;4854.27
"CH";"1322";2010;8309
"CH";"1328";2010;6879.75
"CH";"1331";2010;1465
"CH";"1362";2010;841
"CH";"1384";2010;602111.63
"CH";"1386";2010;12937.25
"CH";"1401";2010;9353
"CH";"1423";2010;3811
"CH";"1479";2010;338908.68
"CH";"1507";2010;9166.15
"CH";"1509";2010;334832.75
"CH";"1529";2010;297669.5045
"CH";"1535";2010;217296.456666663
"CH";"1542";2010;631199.916666667
"CH";"1555";2010;417983.7492
"CH";"1560";2010;95464
"CH";"1562";2010;614845.833333333
"CH";"1563";2010;41161.2333333333
"CH";"1565";2010;184397.25
"CH";"1566";2010;136814.583333333
"CH";"1568";2010;136839.0005
"CH";"1569";2010;122161.8555
"CH";"1570";2010;23726.2498
"CH";"1574";2010;1116.83333333333
"CH";"1575";2010;44556.6666666667
"CH";"1577";2010;21793.8204
